Namespace(augment=True, bs=256, classes=100, depth_id=0, epoch=200, expansion=0.0, gpu_id=2, kernel=0, light_id=0, lr=0.1, model_index=10, seed=1234, stride=1, width_id=0)
Epoch,Accuracy,learn_lr
001,1.120,0.100000
002,1.890,0.100000
003,3.640,0.100000
004,5.470,0.100000
005,7.170,0.100000
006,9.340,0.100000
007,12.090,0.100000
008,16.040,0.100000
009,18.560,0.100000
010,17.270,0.100000
011,23.240,0.100000
012,23.930,0.100000
013,29.660,0.100000
014,34.070,0.100000
015,33.210,0.100000
016,36.840,0.100000
017,41.670,0.100000
018,41.320,0.100000
019,41.730,0.100000
020,47.820,0.100000
021,45.590,0.100000
022,48.420,0.100000
023,43.940,0.100000
024,46.370,0.100000
025,48.480,0.100000
026,44.090,0.100000
027,50.000,0.100000
028,52.110,0.100000
029,47.230,0.100000
030,53.490,0.100000
031,52.610,0.100000
032,52.940,0.100000
033,52.970,0.100000
034,52.770,0.100000
035,54.580,0.100000
036,53.820,0.100000
037,53.560,0.100000
038,48.810,0.100000
039,55.480,0.100000
040,46.750,0.100000
041,54.370,0.100000
042,55.090,0.100000
043,52.580,0.100000
044,58.540,0.100000
045,55.200,0.100000
046,50.610,0.100000
047,50.380,0.100000
048,55.510,0.100000
049,58.860,0.100000
050,56.940,0.100000
051,56.910,0.100000
052,53.990,0.100000
053,56.660,0.100000
054,56.880,0.100000
055,53.970,0.100000
056,57.350,0.100000
057,57.210,0.100000
058,59.750,0.100000
059,55.670,0.100000
060,56.830,0.100000
061,74.280,0.010000
062,74.870,0.010000
063,75.410,0.010000
064,76.080,0.010000
065,76.870,0.010000
066,76.290,0.010000
067,76.650,0.010000
068,77.230,0.010000
069,77.140,0.010000
070,77.040,0.010000
071,77.300,0.010000
072,77.720,0.010000
073,77.280,0.010000
074,76.920,0.010000
075,77.290,0.010000
076,77.050,0.010000
077,77.300,0.010000
078,77.960,0.010000
079,77.360,0.010000
080,77.060,0.010000
081,77.320,0.010000
082,76.900,0.010000
083,77.530,0.010000
084,78.110,0.010000
085,77.340,0.010000
086,77.010,0.010000
087,77.250,0.010000
088,77.100,0.010000
089,77.860,0.010000
090,77.440,0.010000
091,77.880,0.010000
092,77.190,0.010000
093,76.810,0.010000
094,76.930,0.010000
095,77.000,0.010000
096,76.730,0.010000
097,75.980,0.010000
098,77.710,0.010000
099,77.140,0.010000
100,77.430,0.010000
101,77.130,0.010000
102,76.890,0.010000
103,75.800,0.010000
104,76.120,0.010000
105,75.800,0.010000
106,76.030,0.010000
107,76.570,0.010000
108,76.630,0.010000
109,77.080,0.010000
110,76.550,0.010000
111,79.780,0.001000
112,79.940,0.001000
113,80.140,0.001000
114,80.040,0.001000
115,80.290,0.001000
116,80.510,0.001000
117,80.690,0.001000
118,80.440,0.001000
119,80.310,0.001000
120,80.450,0.001000
121,80.370,0.001000
122,80.560,0.001000
123,80.430,0.001000
124,80.510,0.001000
125,80.280,0.001000
126,80.640,0.001000
127,80.850,0.001000
128,80.750,0.001000
129,80.740,0.001000
130,80.550,0.001000
131,80.600,0.001000
132,80.940,0.001000
133,80.550,0.001000
134,80.740,0.001000
135,80.740,0.001000
136,80.570,0.001000
137,80.520,0.001000
138,80.640,0.001000
139,80.720,0.001000
140,80.660,0.001000
141,80.490,0.001000
142,80.880,0.001000
143,80.500,0.001000
144,80.420,0.001000
145,80.450,0.001000
146,80.430,0.001000
147,80.630,0.001000
148,80.600,0.001000
149,80.340,0.001000
150,80.550,0.001000
151,80.600,0.001000
152,80.700,0.001000
153,80.750,0.001000
154,80.680,0.001000
155,80.530,0.001000
156,80.750,0.001000
157,80.650,0.001000
158,80.700,0.001000
159,80.680,0.001000
160,80.590,0.001000
161,80.670,0.000100
162,80.680,0.000100
163,80.650,0.000100
164,80.710,0.000100
165,80.800,0.000100
166,80.800,0.000100
167,80.700,0.000100
168,80.840,0.000100
169,80.880,0.000100
170,80.800,0.000100
171,80.870,0.000100
172,80.850,0.000100
173,80.850,0.000100
174,80.940,0.000100
175,80.850,0.000100
176,80.880,0.000100
177,80.720,0.000100
178,80.770,0.000100
179,80.750,0.000100
180,80.740,0.000100
181,80.830,0.000100
182,80.830,0.000100
183,80.800,0.000100
184,81.000,0.000100
185,80.770,0.000100
186,80.930,0.000100
187,80.900,0.000100
188,80.760,0.000100
189,80.900,0.000100
190,81.010,0.000100
191,80.850,0.000100
192,80.830,0.000100
193,80.920,0.000100
194,80.900,0.000100
195,80.880,0.000100
196,80.840,0.000100
197,80.980,0.000100
198,80.940,0.000100
199,80.750,0.000100
200,80.790,0.000100
The epoch = 190,max accuracy= 81.010
Total running time = 05:45:25
