Namespace(augment=True, bs=256, classes=100, depth_id=0, epoch=200, expansion=0.0, gpu_id=2, kernel=0, light_id=0, lr=0.1, model_index=14, seed=1234, stride=1, width_id=0)
Epoch,Accuracy,learn_lr
001,1.740,0.100000
002,3.710,0.100000
003,6.490,0.100000
004,11.250,0.100000
005,13.020,0.100000
006,17.480,0.100000
007,20.610,0.100000
008,25.700,0.100000
009,32.640,0.100000
010,35.690,0.100000
011,39.390,0.100000
012,42.080,0.100000
013,48.790,0.100000
014,43.210,0.100000
015,51.320,0.100000
016,52.580,0.100000
017,51.350,0.100000
018,51.660,0.100000
019,55.730,0.100000
020,54.790,0.100000
021,55.690,0.100000
022,56.390,0.100000
023,58.680,0.100000
024,56.440,0.100000
025,59.650,0.100000
026,59.130,0.100000
027,58.340,0.100000
028,60.120,0.100000
029,60.370,0.100000
030,57.960,0.100000
031,61.570,0.100000
032,59.240,0.100000
033,60.410,0.100000
034,60.510,0.100000
035,59.460,0.100000
036,55.580,0.100000
037,60.510,0.100000
038,63.190,0.100000
039,61.310,0.100000
040,61.370,0.100000
041,61.340,0.100000
042,60.340,0.100000
043,62.300,0.100000
044,62.440,0.100000
045,62.960,0.100000
046,63.300,0.100000
047,61.760,0.100000
048,62.050,0.100000
049,63.110,0.100000
050,62.450,0.100000
051,62.160,0.100000
052,63.790,0.100000
053,61.480,0.100000
054,62.150,0.100000
055,65.370,0.100000
056,62.240,0.100000
057,64.770,0.100000
058,64.600,0.100000
059,61.580,0.100000
060,63.000,0.100000
061,76.650,0.010000
062,77.840,0.010000
063,78.070,0.010000
064,78.470,0.010000
065,78.710,0.010000
066,78.900,0.010000
067,78.690,0.010000
068,79.200,0.010000
069,79.410,0.010000
070,79.150,0.010000
071,79.510,0.010000
072,79.450,0.010000
073,79.630,0.010000
074,79.520,0.010000
075,79.650,0.010000
076,79.530,0.010000
077,79.450,0.010000
078,79.480,0.010000
079,79.610,0.010000
080,79.500,0.010000
081,78.870,0.010000
082,79.150,0.010000
083,78.670,0.010000
084,79.470,0.010000
085,78.860,0.010000
086,79.370,0.010000
087,79.340,0.010000
088,79.090,0.010000
089,79.290,0.010000
090,78.620,0.010000
091,79.490,0.010000
092,79.570,0.010000
093,78.910,0.010000
094,78.960,0.010000
095,79.450,0.010000
096,79.210,0.010000
097,78.620,0.010000
098,79.130,0.010000
099,79.200,0.010000
100,78.720,0.010000
101,78.980,0.010000
102,78.700,0.010000
103,78.480,0.010000
104,79.000,0.010000
105,78.850,0.010000
106,78.970,0.010000
107,78.740,0.010000
108,78.730,0.010000
109,78.250,0.010000
110,79.050,0.010000
111,80.740,0.001000
112,81.030,0.001000
113,81.100,0.001000
114,81.140,0.001000
115,81.090,0.001000
116,81.120,0.001000
117,81.280,0.001000
118,81.210,0.001000
119,81.160,0.001000
120,81.170,0.001000
121,81.290,0.001000
122,81.350,0.001000
123,81.480,0.001000
124,81.270,0.001000
125,81.360,0.001000
126,81.520,0.001000
127,81.410,0.001000
128,81.350,0.001000
129,81.340,0.001000
130,81.390,0.001000
131,81.500,0.001000
132,81.610,0.001000
133,81.460,0.001000
134,81.310,0.001000
135,81.290,0.001000
136,81.580,0.001000
137,81.400,0.001000
138,81.640,0.001000
139,81.680,0.001000
140,81.710,0.001000
141,81.430,0.001000
142,81.290,0.001000
143,81.480,0.001000
144,81.190,0.001000
145,81.620,0.001000
146,81.430,0.001000
147,81.350,0.001000
148,81.610,0.001000
149,81.440,0.001000
150,81.460,0.001000
151,81.450,0.001000
152,81.170,0.001000
153,81.390,0.001000
154,81.470,0.001000
155,81.320,0.001000
156,81.510,0.001000
157,81.390,0.001000
158,81.620,0.001000
159,81.540,0.001000
160,81.280,0.001000
161,81.440,0.000100
162,81.400,0.000100
163,81.530,0.000100
164,81.430,0.000100
165,81.490,0.000100
166,81.620,0.000100
167,81.680,0.000100
168,81.530,0.000100
169,81.470,0.000100
170,81.590,0.000100
171,81.600,0.000100
172,81.500,0.000100
173,81.660,0.000100
174,81.550,0.000100
175,81.500,0.000100
176,81.610,0.000100
177,81.610,0.000100
178,81.660,0.000100
179,81.560,0.000100
180,81.670,0.000100
181,81.710,0.000100
182,81.660,0.000100
183,81.690,0.000100
184,81.510,0.000100
185,81.670,0.000100
186,81.740,0.000100
187,81.650,0.000100
188,81.440,0.000100
189,81.550,0.000100
190,81.640,0.000100
191,81.590,0.000100
192,81.540,0.000100
193,81.600,0.000100
194,81.710,0.000100
195,81.620,0.000100
196,81.570,0.000100
197,81.590,0.000100
198,81.520,0.000100
199,81.640,0.000100
200,81.500,0.000100
The epoch = 186,max accuracy= 81.740
Total running time = 06:39:41
