Namespace(augment=True, bs=256, classes=100, depth_id=0, epoch=200, expansion=0.0, gpu_id=0, kernel=0, light_id=0, lr=0.1, model_index=7, seed=1234, stride=1, width_id=0)
Epoch,Accuracy,learn_lr
001,9.230,0.100000
002,13.850,0.100000
003,20.050,0.100000
004,27.790,0.100000
005,34.280,0.100000
006,38.020,0.100000
007,40.950,0.100000
008,41.550,0.100000
009,44.250,0.100000
010,45.940,0.100000
011,44.940,0.100000
012,49.160,0.100000
013,49.860,0.100000
014,49.360,0.100000
015,53.600,0.100000
016,55.890,0.100000
017,54.630,0.100000
018,56.720,0.100000
019,58.460,0.100000
020,55.240,0.100000
021,59.450,0.100000
022,59.270,0.100000
023,58.220,0.100000
024,57.420,0.100000
025,58.370,0.100000
026,58.750,0.100000
027,60.200,0.100000
028,59.570,0.100000
029,59.560,0.100000
030,57.030,0.100000
031,61.010,0.100000
032,56.990,0.100000
033,61.880,0.100000
034,62.750,0.100000
035,62.510,0.100000
036,60.000,0.100000
037,61.920,0.100000
038,62.910,0.100000
039,63.150,0.100000
040,59.520,0.100000
041,64.690,0.100000
042,60.460,0.100000
043,63.260,0.100000
044,61.730,0.100000
045,57.670,0.100000
046,61.130,0.100000
047,62.480,0.100000
048,65.000,0.100000
049,63.350,0.100000
050,60.090,0.100000
051,63.860,0.100000
052,62.090,0.100000
053,63.040,0.100000
054,64.750,0.100000
055,64.310,0.100000
056,66.120,0.100000
057,64.670,0.100000
058,61.580,0.100000
059,67.000,0.100000
060,65.370,0.100000
061,76.860,0.010000
062,78.420,0.010000
063,78.770,0.010000
064,78.950,0.010000
065,78.710,0.010000
066,78.750,0.010000
067,79.230,0.010000
068,79.210,0.010000
069,79.220,0.010000
070,79.630,0.010000
071,78.840,0.010000
072,79.490,0.010000
073,79.420,0.010000
074,79.620,0.010000
075,79.670,0.010000
076,79.290,0.010000
077,79.280,0.010000
078,78.850,0.010000
079,79.790,0.010000
080,79.590,0.010000
081,79.140,0.010000
082,78.720,0.010000
083,79.460,0.010000
084,78.440,0.010000
085,78.300,0.010000
086,78.640,0.010000
087,78.090,0.010000
088,78.290,0.010000
089,78.360,0.010000
090,78.610,0.010000
091,78.490,0.010000
092,78.650,0.010000
093,78.580,0.010000
094,78.860,0.010000
095,78.500,0.010000
096,78.380,0.010000
097,77.840,0.010000
098,78.700,0.010000
099,78.510,0.010000
100,78.140,0.010000
101,78.210,0.010000
102,77.610,0.010000
103,78.340,0.010000
104,78.190,0.010000
105,78.570,0.010000
106,78.340,0.010000
107,78.330,0.010000
108,78.020,0.010000
109,78.520,0.010000
110,78.280,0.010000
111,80.120,0.001000
112,80.280,0.001000
113,80.210,0.001000
114,80.160,0.001000
115,80.410,0.001000
116,80.400,0.001000
117,80.320,0.001000
118,80.560,0.001000
119,80.430,0.001000
120,80.360,0.001000
121,80.500,0.001000
122,80.490,0.001000
123,80.750,0.001000
124,80.730,0.001000
125,80.620,0.001000
126,80.480,0.001000
127,80.470,0.001000
128,80.530,0.001000
129,80.550,0.001000
130,80.490,0.001000
131,80.550,0.001000
132,80.220,0.001000
133,80.440,0.001000
134,80.520,0.001000
135,80.430,0.001000
136,80.390,0.001000
137,80.490,0.001000
138,80.650,0.001000
139,80.600,0.001000
140,80.630,0.001000
141,80.270,0.001000
142,80.630,0.001000
143,80.600,0.001000
144,80.700,0.001000
145,80.660,0.001000
146,80.740,0.001000
147,80.750,0.001000
148,80.850,0.001000
149,80.840,0.001000
150,80.780,0.001000
151,80.730,0.001000
152,80.480,0.001000
153,80.500,0.001000
154,80.520,0.001000
155,80.920,0.001000
156,80.880,0.001000
157,80.980,0.001000
158,80.800,0.001000
159,80.620,0.001000
160,80.700,0.001000
161,80.670,0.000100
162,80.820,0.000100
163,80.810,0.000100
164,80.930,0.000100
165,80.790,0.000100
166,80.990,0.000100
167,81.120,0.000100
168,80.900,0.000100
169,81.020,0.000100
170,80.960,0.000100
171,80.840,0.000100
172,81.080,0.000100
173,81.020,0.000100
174,81.010,0.000100
175,81.070,0.000100
176,81.120,0.000100
177,80.930,0.000100
178,80.850,0.000100
179,80.890,0.000100
180,80.970,0.000100
181,81.020,0.000100
182,81.080,0.000100
183,81.090,0.000100
184,81.060,0.000100
185,81.090,0.000100
186,81.100,0.000100
187,81.070,0.000100
188,81.130,0.000100
189,81.040,0.000100
190,80.940,0.000100
191,81.050,0.000100
192,81.030,0.000100
193,80.900,0.000100
194,81.090,0.000100
195,80.980,0.000100
196,81.110,0.000100
197,81.110,0.000100
198,80.970,0.000100
199,81.140,0.000100
200,81.150,0.000100
The epoch = 200,max accuracy= 81.150
Total running time = 05:39:36
