Namespace(augment=True, bs=256, classes=100, depth_id=0, epoch=200, expansion=1.0, gpu_id=0, kernel=3, light_id=0, lr=0.1, model_index=1, seed=1234, stride=2, width_id=1)
Epoch,Accuracy,learn_lr
001,9.510,0.100000
002,16.200,0.100000
003,24.260,0.100000
004,22.400,0.100000
005,29.750,0.100000
006,34.650,0.100000
007,36.070,0.100000
008,38.160,0.100000
009,40.980,0.100000
010,44.110,0.100000
011,45.890,0.100000
012,42.950,0.100000
013,45.570,0.100000
014,45.410,0.100000
015,48.140,0.100000
016,51.670,0.100000
017,49.390,0.100000
018,46.240,0.100000
019,49.990,0.100000
020,49.910,0.100000
021,52.670,0.100000
022,49.800,0.100000
023,52.170,0.100000
024,54.540,0.100000
025,55.150,0.100000
026,50.720,0.100000
027,49.990,0.100000
028,51.290,0.100000
029,54.020,0.100000
030,53.640,0.100000
031,55.070,0.100000
032,54.280,0.100000
033,53.310,0.100000
034,53.220,0.100000
035,48.350,0.100000
036,57.340,0.100000
037,54.550,0.100000
038,53.690,0.100000
039,53.380,0.100000
040,56.720,0.100000
041,56.830,0.100000
042,56.560,0.100000
043,52.300,0.100000
044,55.490,0.100000
045,55.650,0.100000
046,57.240,0.100000
047,55.510,0.100000
048,55.890,0.100000
049,57.070,0.100000
050,56.280,0.100000
051,55.700,0.100000
052,55.780,0.100000
053,46.850,0.100000
054,59.330,0.100000
055,58.350,0.100000
056,58.000,0.100000
057,57.930,0.100000
058,59.290,0.100000
059,53.130,0.100000
060,57.520,0.100000
061,69.230,0.010000
062,70.120,0.010000
063,70.840,0.010000
064,71.380,0.010000
065,71.490,0.010000
066,71.910,0.010000
067,71.930,0.010000
068,72.290,0.010000
069,72.540,0.010000
070,72.400,0.010000
071,72.220,0.010000
072,73.430,0.010000
073,72.870,0.010000
074,73.100,0.010000
075,72.620,0.010000
076,72.770,0.010000
077,73.210,0.010000
078,73.730,0.010000
079,72.930,0.010000
080,73.380,0.010000
081,73.490,0.010000
082,73.600,0.010000
083,73.640,0.010000
084,73.050,0.010000
085,73.230,0.010000
086,73.210,0.010000
087,73.010,0.010000
088,73.260,0.010000
089,72.860,0.010000
090,72.850,0.010000
091,73.350,0.010000
092,72.720,0.010000
093,73.430,0.010000
094,73.010,0.010000
095,73.230,0.010000
096,73.500,0.010000
097,73.340,0.010000
098,72.990,0.010000
099,73.160,0.010000
100,73.340,0.010000
101,73.050,0.010000
102,73.720,0.010000
103,73.720,0.010000
104,72.620,0.010000
105,73.570,0.010000
106,72.440,0.010000
107,72.540,0.010000
108,72.680,0.010000
109,72.790,0.010000
110,72.420,0.010000
111,75.680,0.001000
112,75.870,0.001000
113,75.910,0.001000
114,76.110,0.001000
115,76.020,0.001000
116,75.940,0.001000
117,75.910,0.001000
118,75.930,0.001000
119,76.280,0.001000
120,76.020,0.001000
121,76.290,0.001000
122,76.230,0.001000
123,76.170,0.001000
124,76.250,0.001000
125,76.300,0.001000
126,76.550,0.001000
127,76.740,0.001000
128,76.490,0.001000
129,76.470,0.001000
130,76.530,0.001000
131,76.650,0.001000
132,76.420,0.001000
133,76.420,0.001000
134,76.140,0.001000
135,76.200,0.001000
136,76.300,0.001000
137,76.620,0.001000
138,76.490,0.001000
139,76.480,0.001000
140,76.410,0.001000
141,76.610,0.001000
142,76.390,0.001000
143,76.610,0.001000
144,76.750,0.001000
145,76.570,0.001000
146,76.510,0.001000
147,76.710,0.001000
148,76.670,0.001000
149,76.580,0.001000
150,76.470,0.001000
151,76.550,0.001000
152,76.630,0.001000
153,76.640,0.001000
154,76.920,0.001000
155,76.590,0.001000
156,76.800,0.001000
157,76.980,0.001000
158,76.850,0.001000
159,77.020,0.001000
160,76.910,0.001000
161,76.880,0.000100
162,76.870,0.000100
163,77.000,0.000100
164,77.100,0.000100
165,76.930,0.000100
166,76.940,0.000100
167,77.090,0.000100
168,77.040,0.000100
169,77.000,0.000100
170,76.890,0.000100
171,76.990,0.000100
172,77.040,0.000100
173,77.020,0.000100
174,76.940,0.000100
175,77.040,0.000100
176,77.060,0.000100
177,76.970,0.000100
178,77.030,0.000100
179,77.030,0.000100
180,77.160,0.000100
181,77.120,0.000100
182,77.180,0.000100
183,77.170,0.000100
184,77.130,0.000100
185,77.030,0.000100
186,77.060,0.000100
187,77.080,0.000100
188,77.150,0.000100
189,77.110,0.000100
190,77.130,0.000100
191,77.160,0.000100
192,77.060,0.000100
193,77.040,0.000100
194,77.040,0.000100
195,77.040,0.000100
196,76.960,0.000100
197,77.040,0.000100
198,76.960,0.000100
199,77.050,0.000100
200,77.020,0.000100
The epoch = 182,max accuracy= 77.180
Total running time = 01:04:00
