Namespace(augment=True, bs=256, classes=100, depth_id=0, epoch=200, expansion=1.0, gpu_id=0, kernel=3, light_id=0, lr=0.1, model_index=1, seed=1234, stride=1, width_id=1)
Epoch,Accuracy,learn_lr
001,7.990,0.100000
002,12.550,0.100000
003,20.790,0.100000
004,25.540,0.100000
005,24.420,0.100000
006,33.860,0.100000
007,33.570,0.100000
008,41.250,0.100000
009,44.130,0.100000
010,44.690,0.100000
011,45.960,0.100000
012,46.970,0.100000
013,46.050,0.100000
014,51.100,0.100000
015,52.490,0.100000
016,53.790,0.100000
017,50.030,0.100000
018,52.780,0.100000
019,50.400,0.100000
020,52.910,0.100000
021,55.300,0.100000
022,54.360,0.100000
023,55.580,0.100000
024,51.580,0.100000
025,54.560,0.100000
026,55.350,0.100000
027,56.140,0.100000
028,56.030,0.100000
029,54.760,0.100000
030,58.790,0.100000
031,58.300,0.100000
032,60.420,0.100000
033,58.150,0.100000
034,56.290,0.100000
035,58.740,0.100000
036,56.660,0.100000
037,58.310,0.100000
038,55.030,0.100000
039,56.810,0.100000
040,57.510,0.100000
041,53.760,0.100000
042,53.510,0.100000
043,57.430,0.100000
044,60.170,0.100000
045,61.570,0.100000
046,58.440,0.100000
047,56.100,0.100000
048,56.400,0.100000
049,60.040,0.100000
050,58.810,0.100000
051,60.070,0.100000
052,60.570,0.100000
053,57.990,0.100000
054,61.150,0.100000
055,57.760,0.100000
056,59.940,0.100000
057,58.400,0.100000
058,56.640,0.100000
059,58.800,0.100000
060,59.800,0.100000
061,74.230,0.010000
062,74.470,0.010000
063,75.360,0.010000
064,75.310,0.010000
065,75.660,0.010000
066,76.160,0.010000
067,75.950,0.010000
068,76.220,0.010000
069,75.930,0.010000
070,77.050,0.010000
071,76.640,0.010000
072,76.540,0.010000
073,76.650,0.010000
074,77.430,0.010000
075,76.940,0.010000
076,77.110,0.010000
077,76.670,0.010000
078,77.130,0.010000
079,76.980,0.010000
080,77.200,0.010000
081,77.180,0.010000
082,77.490,0.010000
083,77.110,0.010000
084,77.140,0.010000
085,77.370,0.010000
086,77.280,0.010000
087,77.190,0.010000
088,77.570,0.010000
089,76.940,0.010000
090,76.900,0.010000
091,77.110,0.010000
092,77.110,0.010000
093,77.370,0.010000
094,76.440,0.010000
095,77.580,0.010000
096,77.300,0.010000
097,77.440,0.010000
098,75.370,0.010000
099,76.440,0.010000
100,76.220,0.010000
101,77.060,0.010000
102,76.750,0.010000
103,76.860,0.010000
104,76.720,0.010000
105,76.790,0.010000
106,76.800,0.010000
107,76.880,0.010000
108,77.070,0.010000
109,76.780,0.010000
110,76.070,0.010000
111,80.080,0.001000
112,80.040,0.001000
113,80.460,0.001000
114,80.230,0.001000
115,80.350,0.001000
116,80.240,0.001000
117,80.250,0.001000
118,80.350,0.001000
119,80.330,0.001000
120,80.410,0.001000
121,80.780,0.001000
122,80.590,0.001000
123,80.520,0.001000
124,80.400,0.001000
125,80.300,0.001000
126,80.620,0.001000
127,80.600,0.001000
128,80.400,0.001000
129,80.390,0.001000
130,80.220,0.001000
131,80.330,0.001000
132,80.370,0.001000
133,80.520,0.001000
134,80.580,0.001000
135,80.380,0.001000
136,80.350,0.001000
137,80.410,0.001000
138,80.320,0.001000
139,80.660,0.001000
140,80.480,0.001000
141,80.700,0.001000
142,80.780,0.001000
143,80.390,0.001000
144,80.680,0.001000
145,80.680,0.001000
146,80.550,0.001000
147,80.310,0.001000
148,80.340,0.001000
149,80.550,0.001000
150,80.540,0.001000
151,80.860,0.001000
152,80.510,0.001000
153,80.610,0.001000
154,80.600,0.001000
155,80.500,0.001000
156,80.460,0.001000
157,80.640,0.001000
158,80.800,0.001000
159,80.600,0.001000
160,80.930,0.001000
161,80.970,0.000100
162,80.760,0.000100
163,80.730,0.000100
164,80.700,0.000100
165,80.780,0.000100
166,80.670,0.000100
167,80.860,0.000100
168,80.760,0.000100
169,80.860,0.000100
170,80.730,0.000100
171,80.790,0.000100
172,80.830,0.000100
173,80.760,0.000100
174,80.830,0.000100
175,80.810,0.000100
176,80.740,0.000100
177,80.860,0.000100
178,80.660,0.000100
179,80.860,0.000100
180,80.750,0.000100
181,80.780,0.000100
182,80.950,0.000100
183,80.820,0.000100
184,80.840,0.000100
185,80.760,0.000100
186,80.790,0.000100
187,80.660,0.000100
188,80.930,0.000100
189,80.700,0.000100
190,80.740,0.000100
191,80.780,0.000100
192,80.840,0.000100
193,80.750,0.000100
194,80.720,0.000100
195,80.730,0.000100
196,80.770,0.000100
197,80.660,0.000100
198,80.740,0.000100
199,80.850,0.000100
200,80.790,0.000100
The epoch = 161,max accuracy= 80.970
Total running time = 01:53:14
