Namespace(augment=True, bs=256, classes=100, depth_id=0, epoch=200, expansion=1.0, gpu_id=2, kernel=3, light_id=0, lr=0.1, model_index=1, seed=1234, stride=2, width_id=0)
Epoch,Accuracy,learn_lr
001,10.810,0.100000
002,16.950,0.100000
003,21.930,0.100000
004,28.110,0.100000
005,26.710,0.100000
006,30.050,0.100000
007,36.120,0.100000
008,36.610,0.100000
009,41.110,0.100000
010,42.370,0.100000
011,43.410,0.100000
012,43.790,0.100000
013,46.550,0.100000
014,48.610,0.100000
015,46.570,0.100000
016,43.700,0.100000
017,47.870,0.100000
018,47.150,0.100000
019,47.810,0.100000
020,48.590,0.100000
021,51.500,0.100000
022,50.000,0.100000
023,50.050,0.100000
024,48.760,0.100000
025,50.620,0.100000
026,49.380,0.100000
027,51.010,0.100000
028,49.170,0.100000
029,51.260,0.100000
030,50.000,0.100000
031,50.850,0.100000
032,53.700,0.100000
033,52.510,0.100000
034,52.150,0.100000
035,52.220,0.100000
036,51.350,0.100000
037,53.710,0.100000
038,52.110,0.100000
039,54.290,0.100000
040,52.660,0.100000
041,52.690,0.100000
042,52.240,0.100000
043,52.950,0.100000
044,54.320,0.100000
045,56.200,0.100000
046,54.310,0.100000
047,52.840,0.100000
048,53.540,0.100000
049,48.090,0.100000
050,52.130,0.100000
051,55.100,0.100000
052,52.940,0.100000
053,53.720,0.100000
054,54.780,0.100000
055,56.490,0.100000
056,54.860,0.100000
057,54.960,0.100000
058,54.880,0.100000
059,56.730,0.100000
060,55.840,0.100000
061,67.280,0.010000
062,68.460,0.010000
063,68.650,0.010000
064,69.130,0.010000
065,69.460,0.010000
066,69.440,0.010000
067,69.930,0.010000
068,69.570,0.010000
069,69.940,0.010000
070,70.390,0.010000
071,70.600,0.010000
072,70.620,0.010000
073,71.040,0.010000
074,70.900,0.010000
075,71.200,0.010000
076,70.620,0.010000
077,70.790,0.010000
078,71.160,0.010000
079,70.820,0.010000
080,70.960,0.010000
081,70.970,0.010000
082,71.450,0.010000
083,71.690,0.010000
084,71.450,0.010000
085,71.360,0.010000
086,71.530,0.010000
087,71.460,0.010000
088,71.300,0.010000
089,70.970,0.010000
090,70.740,0.010000
091,71.140,0.010000
092,71.440,0.010000
093,71.360,0.010000
094,71.040,0.010000
095,71.510,0.010000
096,71.520,0.010000
097,70.950,0.010000
098,70.690,0.010000
099,71.420,0.010000
100,71.080,0.010000
101,71.910,0.010000
102,70.730,0.010000
103,71.400,0.010000
104,70.840,0.010000
105,71.630,0.010000
106,70.230,0.010000
107,71.000,0.010000
108,70.570,0.010000
109,70.700,0.010000
110,71.370,0.010000
111,73.760,0.001000
112,73.920,0.001000
113,74.080,0.001000
114,74.290,0.001000
115,74.330,0.001000
116,74.160,0.001000
117,74.260,0.001000
118,74.230,0.001000
119,74.330,0.001000
120,74.490,0.001000
121,74.210,0.001000
122,74.380,0.001000
123,74.300,0.001000
124,74.670,0.001000
125,74.500,0.001000
126,74.250,0.001000
127,74.460,0.001000
128,74.570,0.001000
129,74.660,0.001000
130,74.620,0.001000
131,74.760,0.001000
132,74.690,0.001000
133,74.560,0.001000
134,74.550,0.001000
135,74.630,0.001000
136,74.650,0.001000
137,74.880,0.001000
138,74.560,0.001000
139,74.650,0.001000
140,74.800,0.001000
141,74.690,0.001000
142,74.630,0.001000
143,74.890,0.001000
144,74.500,0.001000
145,74.600,0.001000
146,74.740,0.001000
147,74.830,0.001000
148,74.760,0.001000
149,74.770,0.001000
150,74.690,0.001000
151,74.700,0.001000
152,74.850,0.001000
153,75.110,0.001000
154,75.180,0.001000
155,74.550,0.001000
156,74.850,0.001000
157,74.790,0.001000
158,74.720,0.001000
159,74.500,0.001000
160,74.600,0.001000
161,74.750,0.000100
162,74.920,0.000100
163,74.940,0.000100
164,74.800,0.000100
165,74.800,0.000100
166,74.970,0.000100
167,74.900,0.000100
168,74.870,0.000100
169,74.970,0.000100
170,74.920,0.000100
171,74.790,0.000100
172,74.940,0.000100
173,74.990,0.000100
174,75.120,0.000100
175,75.120,0.000100
176,75.080,0.000100
177,75.040,0.000100
178,74.910,0.000100
179,74.890,0.000100
180,74.890,0.000100
181,74.940,0.000100
182,74.960,0.000100
183,75.030,0.000100
184,75.070,0.000100
185,74.890,0.000100
186,74.920,0.000100
187,74.950,0.000100
188,75.090,0.000100
189,74.980,0.000100
190,74.750,0.000100
191,75.050,0.000100
192,74.810,0.000100
193,74.970,0.000100
194,74.920,0.000100
195,74.980,0.000100
196,75.000,0.000100
197,74.820,0.000100
198,74.770,0.000100
199,75.050,0.000100
200,74.900,0.000100
The epoch = 154,max accuracy= 75.180
Total running time = 00:57:32
