Namespace(augment=True, bs=256, classes=100, depth_id=0, epoch=200, expansion=0.0, gpu_id=2, kernel=0, light_id=0, lr=0.1, model_index=3, seed=1234, stride=1, width_id=0)
Epoch,Accuracy,learn_lr
001,1.820,0.100000
002,2.560,0.100000
003,3.360,0.100000
004,5.110,0.100000
005,5.210,0.100000
006,7.480,0.100000
007,10.500,0.100000
008,11.010,0.100000
009,11.670,0.100000
010,14.320,0.100000
011,18.870,0.100000
012,18.300,0.100000
013,25.060,0.100000
014,27.820,0.100000
015,26.230,0.100000
016,30.000,0.100000
017,33.720,0.100000
018,34.110,0.100000
019,36.080,0.100000
020,38.600,0.100000
021,40.150,0.100000
022,43.230,0.100000
023,40.560,0.100000
024,43.000,0.100000
025,44.870,0.100000
026,47.130,0.100000
027,44.580,0.100000
028,44.510,0.100000
029,46.710,0.100000
030,47.170,0.100000
031,48.320,0.100000
032,45.630,0.100000
033,47.840,0.100000
034,50.210,0.100000
035,53.530,0.100000
036,49.340,0.100000
037,52.110,0.100000
038,53.930,0.100000
039,54.790,0.100000
040,55.450,0.100000
041,54.060,0.100000
042,54.510,0.100000
043,53.310,0.100000
044,56.980,0.100000
045,55.180,0.100000
046,55.730,0.100000
047,55.950,0.100000
048,53.350,0.100000
049,59.040,0.100000
050,57.080,0.100000
051,56.980,0.100000
052,56.320,0.100000
053,54.620,0.100000
054,54.860,0.100000
055,56.730,0.100000
056,55.010,0.100000
057,57.680,0.100000
058,57.040,0.100000
059,56.870,0.100000
060,56.630,0.100000
061,71.730,0.010000
062,72.750,0.010000
063,73.030,0.010000
064,73.850,0.010000
065,74.350,0.010000
066,74.240,0.010000
067,74.580,0.010000
068,74.310,0.010000
069,74.220,0.010000
070,74.520,0.010000
071,74.810,0.010000
072,74.650,0.010000
073,75.220,0.010000
074,75.160,0.010000
075,74.810,0.010000
076,74.770,0.010000
077,74.620,0.010000
078,74.630,0.010000
079,75.310,0.010000
080,75.170,0.010000
081,75.780,0.010000
082,75.560,0.010000
083,75.350,0.010000
084,75.560,0.010000
085,75.360,0.010000
086,74.620,0.010000
087,75.380,0.010000
088,74.910,0.010000
089,74.420,0.010000
090,74.200,0.010000
091,75.190,0.010000
092,74.970,0.010000
093,74.500,0.010000
094,75.000,0.010000
095,74.210,0.010000
096,74.810,0.010000
097,74.410,0.010000
098,75.350,0.010000
099,74.460,0.010000
100,74.710,0.010000
101,75.070,0.010000
102,75.040,0.010000
103,74.000,0.010000
104,74.970,0.010000
105,74.350,0.010000
106,74.090,0.010000
107,73.860,0.010000
108,74.700,0.010000
109,74.580,0.010000
110,74.760,0.010000
111,77.390,0.001000
112,77.650,0.001000
113,77.510,0.001000
114,77.720,0.001000
115,77.720,0.001000
116,77.650,0.001000
117,77.700,0.001000
118,77.460,0.001000
119,77.890,0.001000
120,77.550,0.001000
121,77.750,0.001000
122,77.810,0.001000
123,77.690,0.001000
124,77.740,0.001000
125,77.820,0.001000
126,77.890,0.001000
127,78.210,0.001000
128,78.030,0.001000
129,77.920,0.001000
130,77.940,0.001000
131,78.070,0.001000
132,78.200,0.001000
133,78.260,0.001000
134,78.050,0.001000
135,77.980,0.001000
136,78.030,0.001000
137,78.110,0.001000
138,78.000,0.001000
139,78.280,0.001000
140,78.170,0.001000
141,77.960,0.001000
142,78.330,0.001000
143,78.210,0.001000
144,78.050,0.001000
145,78.360,0.001000
146,78.060,0.001000
147,78.040,0.001000
148,78.150,0.001000
149,78.140,0.001000
150,78.380,0.001000
151,78.190,0.001000
152,78.170,0.001000
153,78.110,0.001000
154,78.060,0.001000
155,78.040,0.001000
156,78.190,0.001000
157,78.340,0.001000
158,78.230,0.001000
159,78.200,0.001000
160,78.380,0.001000
161,78.450,0.000100
162,78.440,0.000100
163,78.420,0.000100
164,78.410,0.000100
165,78.370,0.000100
166,78.360,0.000100
167,78.430,0.000100
168,78.480,0.000100
169,78.360,0.000100
170,78.510,0.000100
171,78.480,0.000100
172,78.420,0.000100
173,78.420,0.000100
174,78.450,0.000100
175,78.450,0.000100
176,78.450,0.000100
177,78.390,0.000100
178,78.470,0.000100
179,78.450,0.000100
180,78.280,0.000100
181,78.310,0.000100
182,78.400,0.000100
183,78.370,0.000100
184,78.380,0.000100
185,78.260,0.000100
186,78.340,0.000100
187,78.460,0.000100
188,78.190,0.000100
189,78.620,0.000100
190,78.460,0.000100
191,78.520,0.000100
192,78.370,0.000100
193,78.490,0.000100
194,78.410,0.000100
195,78.220,0.000100
196,78.490,0.000100
197,78.480,0.000100
198,78.330,0.000100
199,78.410,0.000100
200,78.630,0.000100
The epoch = 200,max accuracy= 78.630
Total running time = 02:42:07
