Namespace(augment=True, bs=256, classes=200, depth_id=3, epoch=200, expansion=-1.0, gpu_id=2, kernel=3, light_id=0, lr=0.1, model_index=2, seed=1234, stride=1, width_id=2)
Epoch,Accuracy,learn_lr
001,3.190,0.100000
002,9.820,0.100000
003,13.810,0.100000
004,20.350,0.100000
005,23.420,0.100000
006,23.930,0.100000
007,29.760,0.100000
008,31.920,0.100000
009,30.790,0.100000
010,33.600,0.100000
011,37.230,0.100000
012,33.370,0.100000
013,36.850,0.100000
014,38.320,0.100000
015,39.250,0.100000
016,39.180,0.100000
017,37.720,0.100000
018,40.990,0.100000
019,37.810,0.100000
020,42.370,0.100000
021,39.990,0.100000
022,39.170,0.100000
023,44.230,0.100000
024,40.610,0.100000
025,42.220,0.100000
026,38.230,0.100000
027,41.030,0.100000
028,44.220,0.100000
029,45.270,0.100000
030,41.500,0.100000
031,43.470,0.100000
032,42.040,0.100000
033,41.060,0.100000
034,45.610,0.100000
035,43.810,0.100000
036,45.270,0.100000
037,44.980,0.100000
038,45.150,0.100000
039,47.220,0.100000
040,46.060,0.100000
041,43.230,0.100000
042,46.330,0.100000
043,42.320,0.100000
044,46.820,0.100000
045,43.930,0.100000
046,46.300,0.100000
047,43.140,0.100000
048,46.530,0.100000
049,46.130,0.100000
050,45.780,0.100000
051,46.700,0.100000
052,45.060,0.100000
053,43.100,0.100000
054,46.710,0.100000
055,46.040,0.100000
056,46.730,0.100000
057,45.100,0.100000
058,43.340,0.100000
059,47.270,0.100000
060,47.430,0.100000
061,62.310,0.010000
062,63.970,0.010000
063,64.550,0.010000
064,64.960,0.010000
065,65.130,0.010000
066,65.090,0.010000
067,65.870,0.010000
068,65.340,0.010000
069,66.020,0.010000
070,65.900,0.010000
071,66.190,0.010000
072,65.590,0.010000
073,66.500,0.010000
074,65.880,0.010000
075,65.590,0.010000
076,65.890,0.010000
077,65.530,0.010000
078,65.840,0.010000
079,65.360,0.010000
080,65.680,0.010000
081,65.270,0.010000
082,65.780,0.010000
083,65.190,0.010000
084,65.570,0.010000
085,66.560,0.010000
086,65.830,0.010000
087,65.500,0.010000
088,64.830,0.010000
089,65.630,0.010000
090,65.940,0.010000
091,64.940,0.010000
092,65.040,0.010000
093,65.310,0.010000
094,64.200,0.010000
095,65.440,0.010000
096,64.940,0.010000
097,64.180,0.010000
098,64.490,0.010000
099,64.390,0.010000
100,64.910,0.010000
101,65.030,0.010000
102,65.130,0.010000
103,65.000,0.010000
104,63.770,0.010000
105,64.710,0.010000
106,64.590,0.010000
107,64.720,0.010000
108,64.630,0.010000
109,65.270,0.010000
110,64.860,0.010000
111,69.250,0.001000
112,69.340,0.001000
113,69.460,0.001000
114,69.450,0.001000
115,69.840,0.001000
116,69.910,0.001000
117,69.710,0.001000
118,69.830,0.001000
119,69.770,0.001000
120,69.720,0.001000
121,70.050,0.001000
122,70.040,0.001000
123,69.890,0.001000
124,69.910,0.001000
125,70.000,0.001000
126,70.010,0.001000
127,69.910,0.001000
128,70.060,0.001000
129,70.000,0.001000
130,70.210,0.001000
131,69.960,0.001000
132,69.860,0.001000
133,69.940,0.001000
134,69.750,0.001000
135,70.040,0.001000
136,70.110,0.001000
137,69.810,0.001000
138,69.910,0.001000
139,69.780,0.001000
140,70.080,0.001000
141,69.660,0.001000
142,70.120,0.001000
143,69.990,0.001000
144,69.740,0.001000
145,70.270,0.001000
146,69.990,0.001000
147,70.050,0.001000
148,69.890,0.001000
149,69.680,0.001000
150,69.850,0.001000
151,69.910,0.001000
152,69.700,0.001000
153,69.870,0.001000
154,69.770,0.001000
155,69.940,0.001000
156,69.770,0.001000
157,69.760,0.001000
158,69.740,0.001000
159,69.640,0.001000
160,69.640,0.001000
161,69.770,0.000100
162,69.920,0.000100
163,69.910,0.000100
164,70.070,0.000100
165,69.950,0.000100
166,69.910,0.000100
167,69.970,0.000100
168,70.040,0.000100
169,70.080,0.000100
170,70.030,0.000100
171,69.880,0.000100
172,70.120,0.000100
173,70.060,0.000100
174,70.160,0.000100
175,70.110,0.000100
176,70.140,0.000100
177,70.200,0.000100
178,70.110,0.000100
179,70.010,0.000100
180,70.000,0.000100
181,70.160,0.000100
182,70.090,0.000100
183,70.240,0.000100
184,70.130,0.000100
185,70.050,0.000100
186,70.060,0.000100
187,70.270,0.000100
188,70.020,0.000100
189,70.200,0.000100
190,70.210,0.000100
191,70.020,0.000100
192,70.140,0.000100
193,70.050,0.000100
194,70.080,0.000100
195,70.110,0.000100
196,70.160,0.000100
197,70.170,0.000100
198,70.200,0.000100
199,70.180,0.000100
200,70.000,0.000100
The epoch = 145,max accuracy= 70.270
Total running time = 13:38:19
