Namespace(augment=True, bs=256, classes=200, depth_id=3, epoch=200, expansion=-1.0, gpu_id=2, kernel=3, light_id=0, lr=0.1, model_index=2, seed=1234, stride=1, width_id=0)
Epoch,Accuracy,learn_lr
001,4.490,0.100000
002,8.860,0.100000
003,13.100,0.100000
004,19.850,0.100000
005,21.400,0.100000
006,24.040,0.100000
007,28.230,0.100000
008,27.190,0.100000
009,31.670,0.100000
010,30.430,0.100000
011,33.620,0.100000
012,31.230,0.100000
013,34.050,0.100000
014,34.800,0.100000
015,34.970,0.100000
016,36.580,0.100000
017,37.660,0.100000
018,35.900,0.100000
019,34.620,0.100000
020,37.650,0.100000
021,39.520,0.100000
022,36.180,0.100000
023,38.820,0.100000
024,37.940,0.100000
025,42.470,0.100000
026,39.280,0.100000
027,38.380,0.100000
028,38.330,0.100000
029,36.950,0.100000
030,41.080,0.100000
031,41.560,0.100000
032,41.000,0.100000
033,39.660,0.100000
034,37.280,0.100000
035,40.470,0.100000
036,40.520,0.100000
037,41.840,0.100000
038,42.470,0.100000
039,40.470,0.100000
040,42.910,0.100000
041,39.670,0.100000
042,39.150,0.100000
043,40.580,0.100000
044,39.600,0.100000
045,41.630,0.100000
046,38.930,0.100000
047,40.770,0.100000
048,42.630,0.100000
049,41.470,0.100000
050,41.670,0.100000
051,44.670,0.100000
052,41.130,0.100000
053,44.810,0.100000
054,43.420,0.100000
055,41.900,0.100000
056,42.420,0.100000
057,41.450,0.100000
058,41.490,0.100000
059,39.990,0.100000
060,44.080,0.100000
061,59.020,0.010000
062,60.470,0.010000
063,60.970,0.010000
064,61.690,0.010000
065,62.030,0.010000
066,62.050,0.010000
067,62.140,0.010000
068,62.480,0.010000
069,62.620,0.010000
070,63.230,0.010000
071,62.900,0.010000
072,62.820,0.010000
073,62.810,0.010000
074,62.880,0.010000
075,63.360,0.010000
076,62.900,0.010000
077,62.980,0.010000
078,63.250,0.010000
079,63.140,0.010000
080,62.180,0.010000
081,62.900,0.010000
082,62.990,0.010000
083,62.910,0.010000
084,63.150,0.010000
085,62.850,0.010000
086,62.070,0.010000
087,63.020,0.010000
088,61.640,0.010000
089,62.030,0.010000
090,63.040,0.010000
091,63.270,0.010000
092,61.360,0.010000
093,61.820,0.010000
094,63.050,0.010000
095,62.750,0.010000
096,62.740,0.010000
097,62.230,0.010000
098,62.540,0.010000
099,62.090,0.010000
100,61.950,0.010000
101,62.690,0.010000
102,61.100,0.010000
103,62.100,0.010000
104,62.410,0.010000
105,61.160,0.010000
106,62.140,0.010000
107,61.720,0.010000
108,61.750,0.010000
109,62.510,0.010000
110,63.130,0.010000
111,67.320,0.001000
112,67.680,0.001000
113,67.950,0.001000
114,67.990,0.001000
115,67.950,0.001000
116,68.010,0.001000
117,68.300,0.001000
118,68.620,0.001000
119,68.350,0.001000
120,68.240,0.001000
121,68.060,0.001000
122,68.160,0.001000
123,68.370,0.001000
124,68.600,0.001000
125,68.340,0.001000
126,68.270,0.001000
127,68.670,0.001000
128,68.790,0.001000
129,68.700,0.001000
130,68.630,0.001000
131,68.510,0.001000
132,68.240,0.001000
133,68.210,0.001000
134,68.320,0.001000
135,68.740,0.001000
136,68.590,0.001000
137,68.510,0.001000
138,68.680,0.001000
139,68.220,0.001000
140,68.400,0.001000
141,68.290,0.001000
142,68.660,0.001000
143,68.450,0.001000
144,68.240,0.001000
145,68.200,0.001000
146,68.380,0.001000
147,68.090,0.001000
148,68.290,0.001000
149,67.960,0.001000
150,68.610,0.001000
151,68.480,0.001000
152,68.390,0.001000
153,68.330,0.001000
154,68.350,0.001000
155,68.290,0.001000
156,68.380,0.001000
157,68.570,0.001000
158,68.320,0.001000
159,68.150,0.001000
160,68.600,0.001000
161,68.850,0.000100
162,68.930,0.000100
163,68.790,0.000100
164,69.050,0.000100
165,68.850,0.000100
166,68.730,0.000100
167,68.840,0.000100
168,68.770,0.000100
169,68.830,0.000100
170,68.740,0.000100
171,68.880,0.000100
172,68.780,0.000100
173,68.820,0.000100
174,68.560,0.000100
175,68.830,0.000100
176,68.660,0.000100
177,68.750,0.000100
178,68.750,0.000100
179,68.770,0.000100
180,68.790,0.000100
181,68.800,0.000100
182,68.790,0.000100
183,68.610,0.000100
184,68.640,0.000100
185,68.710,0.000100
186,68.900,0.000100
187,68.750,0.000100
188,68.770,0.000100
189,68.720,0.000100
190,68.860,0.000100
191,68.770,0.000100
192,68.710,0.000100
193,68.950,0.000100
194,68.940,0.000100
195,68.650,0.000100
196,68.730,0.000100
197,68.740,0.000100
198,68.710,0.000100
199,68.690,0.000100
200,68.760,0.000100
The epoch = 164,max accuracy= 69.050
Total running time = 11:43:10
