Namespace(augment=True, bs=256, classes=200, depth_id=0, epoch=200, expansion=-1.0, gpu_id=0, kernel=3, light_id=0, lr=0.1, model_index=2, seed=1234, stride=1, width_id=2)
Epoch,Accuracy,learn_lr
001,7.340,0.100000
002,12.640,0.100000
003,18.370,0.100000
004,20.750,0.100000
005,24.640,0.100000
006,26.190,0.100000
007,29.340,0.100000
008,34.280,0.100000
009,31.880,0.100000
010,36.050,0.100000
011,33.430,0.100000
012,35.890,0.100000
013,37.250,0.100000
014,37.530,0.100000
015,36.800,0.100000
016,40.520,0.100000
017,37.520,0.100000
018,39.640,0.100000
019,40.440,0.100000
020,41.630,0.100000
021,39.590,0.100000
022,37.580,0.100000
023,41.500,0.100000
024,40.270,0.100000
025,40.460,0.100000
026,40.790,0.100000
027,42.460,0.100000
028,41.030,0.100000
029,38.890,0.100000
030,40.710,0.100000
031,40.150,0.100000
032,42.690,0.100000
033,43.640,0.100000
034,41.760,0.100000
035,42.750,0.100000
036,41.980,0.100000
037,41.240,0.100000
038,41.490,0.100000
039,42.860,0.100000
040,42.260,0.100000
041,43.110,0.100000
042,42.650,0.100000
043,43.060,0.100000
044,44.250,0.100000
045,41.970,0.100000
046,41.950,0.100000
047,42.810,0.100000
048,43.790,0.100000
049,43.870,0.100000
050,43.950,0.100000
051,43.230,0.100000
052,44.170,0.100000
053,39.140,0.100000
054,47.300,0.100000
055,42.800,0.100000
056,45.930,0.100000
057,45.620,0.100000
058,43.420,0.100000
059,44.280,0.100000
060,44.220,0.100000
061,60.210,0.010000
062,61.180,0.010000
063,61.770,0.010000
064,62.040,0.010000
065,62.690,0.010000
066,62.890,0.010000
067,63.230,0.010000
068,63.500,0.010000
069,63.500,0.010000
070,63.700,0.010000
071,63.570,0.010000
072,63.790,0.010000
073,62.920,0.010000
074,63.170,0.010000
075,63.580,0.010000
076,63.160,0.010000
077,63.190,0.010000
078,63.280,0.010000
079,63.300,0.010000
080,63.210,0.010000
081,62.830,0.010000
082,63.370,0.010000
083,63.090,0.010000
084,63.130,0.010000
085,63.000,0.010000
086,62.280,0.010000
087,62.940,0.010000
088,62.430,0.010000
089,62.460,0.010000
090,62.130,0.010000
091,62.700,0.010000
092,61.500,0.010000
093,62.740,0.010000
094,63.320,0.010000
095,62.870,0.010000
096,62.840,0.010000
097,62.780,0.010000
098,61.480,0.010000
099,62.990,0.010000
100,61.440,0.010000
101,62.440,0.010000
102,61.300,0.010000
103,62.240,0.010000
104,61.820,0.010000
105,61.670,0.010000
106,62.420,0.010000
107,62.730,0.010000
108,62.180,0.010000
109,61.810,0.010000
110,61.130,0.010000
111,66.590,0.001000
112,66.940,0.001000
113,67.100,0.001000
114,67.350,0.001000
115,67.200,0.001000
116,67.310,0.001000
117,67.070,0.001000
118,67.670,0.001000
119,67.580,0.001000
120,67.250,0.001000
121,67.300,0.001000
122,67.430,0.001000
123,67.540,0.001000
124,67.450,0.001000
125,67.340,0.001000
126,67.500,0.001000
127,66.960,0.001000
128,67.400,0.001000
129,67.260,0.001000
130,67.440,0.001000
131,67.430,0.001000
132,67.560,0.001000
133,67.200,0.001000
134,67.490,0.001000
135,67.510,0.001000
136,67.550,0.001000
137,67.080,0.001000
138,67.200,0.001000
139,67.580,0.001000
140,67.280,0.001000
141,67.430,0.001000
142,67.100,0.001000
143,67.360,0.001000
144,67.430,0.001000
145,67.450,0.001000
146,67.230,0.001000
147,67.220,0.001000
148,67.170,0.001000
149,67.080,0.001000
150,67.690,0.001000
151,67.510,0.001000
152,67.320,0.001000
153,67.290,0.001000
154,67.100,0.001000
155,67.250,0.001000
156,67.210,0.001000
157,67.220,0.001000
158,67.380,0.001000
159,67.300,0.001000
160,67.200,0.001000
161,67.530,0.000100
162,67.710,0.000100
163,67.790,0.000100
164,67.610,0.000100
165,67.490,0.000100
166,67.640,0.000100
167,67.530,0.000100
168,67.870,0.000100
169,67.760,0.000100
170,67.860,0.000100
171,67.780,0.000100
172,67.810,0.000100
173,67.790,0.000100
174,67.770,0.000100
175,67.800,0.000100
176,67.930,0.000100
177,67.800,0.000100
178,67.900,0.000100
179,67.800,0.000100
180,67.680,0.000100
181,67.800,0.000100
182,67.710,0.000100
183,67.690,0.000100
184,67.690,0.000100
185,67.630,0.000100
186,67.810,0.000100
187,67.750,0.000100
188,67.680,0.000100
189,67.660,0.000100
190,67.570,0.000100
191,67.710,0.000100
192,67.620,0.000100
193,67.640,0.000100
194,67.620,0.000100
195,67.800,0.000100
196,67.780,0.000100
197,67.630,0.000100
198,67.830,0.000100
199,67.690,0.000100
200,67.520,0.000100
The epoch = 176,max accuracy= 67.930
Total running time = 09:51:55
