Namespace(augment=True, bs=256, classes=200, depth_id=2, epoch=200, expansion=-1.0, gpu_id=2, kernel=3, light_id=0, lr=0.1, model_index=2, seed=1234, stride=1, width_id=2)
Epoch,Accuracy,learn_lr
001,4.500,0.100000
002,10.530,0.100000
003,16.090,0.100000
004,20.140,0.100000
005,23.920,0.100000
006,24.640,0.100000
007,26.510,0.100000
008,30.010,0.100000
009,32.470,0.100000
010,31.460,0.100000
011,34.720,0.100000
012,37.710,0.100000
013,29.930,0.100000
014,35.820,0.100000
015,37.460,0.100000
016,37.340,0.100000
017,41.430,0.100000
018,40.080,0.100000
019,41.940,0.100000
020,39.550,0.100000
021,41.530,0.100000
022,41.880,0.100000
023,40.710,0.100000
024,39.240,0.100000
025,41.780,0.100000
026,42.180,0.100000
027,42.190,0.100000
028,43.480,0.100000
029,40.080,0.100000
030,41.330,0.100000
031,43.200,0.100000
032,43.090,0.100000
033,45.480,0.100000
034,41.820,0.100000
035,43.990,0.100000
036,43.590,0.100000
037,41.790,0.100000
038,43.970,0.100000
039,40.720,0.100000
040,44.110,0.100000
041,40.400,0.100000
042,44.920,0.100000
043,45.140,0.100000
044,46.140,0.100000
045,44.600,0.100000
046,47.030,0.100000
047,44.720,0.100000
048,44.520,0.100000
049,46.090,0.100000
050,46.930,0.100000
051,41.770,0.100000
052,48.010,0.100000
053,44.630,0.100000
054,42.520,0.100000
055,46.690,0.100000
056,45.550,0.100000
057,44.860,0.100000
058,45.830,0.100000
059,45.160,0.100000
060,44.620,0.100000
061,62.100,0.010000
062,63.410,0.010000
063,63.840,0.010000
064,64.300,0.010000
065,65.490,0.010000
066,65.190,0.010000
067,65.130,0.010000
068,65.860,0.010000
069,65.840,0.010000
070,65.290,0.010000
071,66.160,0.010000
072,65.470,0.010000
073,65.140,0.010000
074,65.950,0.010000
075,65.020,0.010000
076,65.120,0.010000
077,65.370,0.010000
078,65.250,0.010000
079,65.410,0.010000
080,64.910,0.010000
081,65.110,0.010000
082,65.210,0.010000
083,64.450,0.010000
084,64.150,0.010000
085,64.440,0.010000
086,64.540,0.010000
087,63.720,0.010000
088,64.430,0.010000
089,64.820,0.010000
090,63.900,0.010000
091,64.260,0.010000
092,64.240,0.010000
093,64.730,0.010000
094,64.270,0.010000
095,63.960,0.010000
096,64.510,0.010000
097,64.130,0.010000
098,64.250,0.010000
099,64.150,0.010000
100,62.910,0.010000
101,63.560,0.010000
102,63.970,0.010000
103,64.140,0.010000
104,63.850,0.010000
105,63.290,0.010000
106,63.540,0.010000
107,63.050,0.010000
108,63.570,0.010000
109,63.700,0.010000
110,63.470,0.010000
111,68.270,0.001000
112,68.580,0.001000
113,68.930,0.001000
114,68.990,0.001000
115,68.920,0.001000
116,69.130,0.001000
117,69.120,0.001000
118,69.170,0.001000
119,69.280,0.001000
120,69.460,0.001000
121,69.620,0.001000
122,69.560,0.001000
123,69.420,0.001000
124,69.530,0.001000
125,69.480,0.001000
126,69.690,0.001000
127,69.610,0.001000
128,69.510,0.001000
129,69.450,0.001000
130,69.450,0.001000
131,69.550,0.001000
132,69.370,0.001000
133,69.380,0.001000
134,69.120,0.001000
135,69.030,0.001000
136,69.160,0.001000
137,69.260,0.001000
138,69.810,0.001000
139,69.470,0.001000
140,69.470,0.001000
141,69.420,0.001000
142,69.770,0.001000
143,69.100,0.001000
144,69.040,0.001000
145,69.470,0.001000
146,69.430,0.001000
147,69.460,0.001000
148,69.290,0.001000
149,69.420,0.001000
150,68.980,0.001000
151,69.600,0.001000
152,69.450,0.001000
153,69.100,0.001000
154,69.170,0.001000
155,69.370,0.001000
156,69.140,0.001000
157,69.430,0.001000
158,69.450,0.001000
159,69.040,0.001000
160,69.110,0.001000
161,69.460,0.000100
162,69.600,0.000100
163,69.490,0.000100
164,69.520,0.000100
165,69.680,0.000100
166,69.460,0.000100
167,69.510,0.000100
168,69.570,0.000100
169,69.610,0.000100
170,69.640,0.000100
171,69.740,0.000100
172,69.600,0.000100
173,69.410,0.000100
174,69.760,0.000100
175,69.750,0.000100
176,69.700,0.000100
177,69.880,0.000100
178,69.720,0.000100
179,69.810,0.000100
180,69.870,0.000100
181,69.800,0.000100
182,69.770,0.000100
183,69.570,0.000100
184,69.600,0.000100
185,69.810,0.000100
186,69.660,0.000100
187,69.740,0.000100
188,69.650,0.000100
189,69.730,0.000100
190,69.780,0.000100
191,69.690,0.000100
192,69.760,0.000100
193,69.690,0.000100
194,69.830,0.000100
195,69.880,0.000100
196,69.720,0.000100
197,69.500,0.000100
198,69.550,0.000100
199,69.670,0.000100
200,69.730,0.000100
The epoch = 177,max accuracy= 69.880
Total running time = 12:28:47
