Namespace(augment=True, bs=266, classes=200, depth_id=3, epoch=200, expansion=-1.0, gpu_id=2, kernel=3, light_id=0, lr=0.1, model_index=2, seed=1234, stride=1, width_id=1)
Epoch,Accuracy,learn_lr
001,3.950,0.100000
002,10.350,0.100000
003,15.180,0.100000
004,21.790,0.100000
005,23.310,0.100000
006,28.640,0.100000
007,25.170,0.100000
008,27.900,0.100000
009,32.460,0.100000
010,34.790,0.100000
011,35.090,0.100000
012,34.300,0.100000
013,36.510,0.100000
014,32.090,0.100000
015,34.650,0.100000
016,37.150,0.100000
017,40.990,0.100000
018,38.330,0.100000
019,36.120,0.100000
020,39.650,0.100000
021,39.800,0.100000
022,40.260,0.100000
023,38.610,0.100000
024,39.220,0.100000
025,42.900,0.100000
026,41.520,0.100000
027,43.290,0.100000
028,40.470,0.100000
029,43.280,0.100000
030,41.540,0.100000
031,43.820,0.100000
032,42.830,0.100000
033,41.270,0.100000
034,38.210,0.100000
035,44.870,0.100000
036,43.200,0.100000
037,43.450,0.100000
038,43.080,0.100000
039,44.080,0.100000
040,41.670,0.100000
041,42.630,0.100000
042,39.750,0.100000
043,41.360,0.100000
044,43.250,0.100000
045,42.420,0.100000
046,44.910,0.100000
047,43.520,0.100000
048,46.400,0.100000
049,45.660,0.100000
050,43.200,0.100000
051,43.930,0.100000
052,42.540,0.100000
053,45.170,0.100000
054,44.220,0.100000
055,43.920,0.100000
056,44.360,0.100000
057,45.300,0.100000
058,46.660,0.100000
059,43.480,0.100000
060,45.060,0.100000
061,61.370,0.010000
062,62.450,0.010000
063,63.320,0.010000
064,63.910,0.010000
065,64.010,0.010000
066,64.030,0.010000
067,64.620,0.010000
068,64.770,0.010000
069,64.550,0.010000
070,65.380,0.010000
071,65.100,0.010000
072,65.190,0.010000
073,65.460,0.010000
074,65.280,0.010000
075,64.740,0.010000
076,64.540,0.010000
077,64.830,0.010000
078,64.280,0.010000
079,64.960,0.010000
080,64.310,0.010000
081,64.480,0.010000
082,64.600,0.010000
083,64.870,0.010000
084,65.050,0.010000
085,64.150,0.010000
086,64.500,0.010000
087,64.550,0.010000
088,64.370,0.010000
089,64.290,0.010000
090,64.140,0.010000
091,63.690,0.010000
092,63.050,0.010000
093,64.400,0.010000
094,63.720,0.010000
095,63.210,0.010000
096,64.340,0.010000
097,63.770,0.010000
098,64.780,0.010000
099,64.080,0.010000
100,63.840,0.010000
101,64.260,0.010000
102,63.160,0.010000
103,63.930,0.010000
104,63.470,0.010000
105,63.740,0.010000
106,64.210,0.010000
107,64.000,0.010000
108,64.570,0.010000
109,63.120,0.010000
110,64.510,0.010000
111,68.690,0.001000
112,68.580,0.001000
113,69.150,0.001000
114,69.220,0.001000
115,69.100,0.001000
116,69.540,0.001000
117,69.340,0.001000
118,69.640,0.001000
119,69.200,0.001000
120,69.430,0.001000
121,69.210,0.001000
122,69.460,0.001000
123,69.560,0.001000
124,69.330,0.001000
125,69.470,0.001000
126,69.280,0.001000
127,69.950,0.001000
128,69.290,0.001000
129,69.270,0.001000
130,69.430,0.001000
131,69.480,0.001000
132,69.730,0.001000
133,69.440,0.001000
134,69.290,0.001000
135,69.490,0.001000
136,69.490,0.001000
137,69.520,0.001000
138,69.410,0.001000
139,69.570,0.001000
140,69.460,0.001000
141,69.360,0.001000
142,69.410,0.001000
143,69.440,0.001000
144,69.320,0.001000
145,69.170,0.001000
146,69.330,0.001000
147,69.060,0.001000
148,69.390,0.001000
149,69.430,0.001000
150,69.460,0.001000
151,69.440,0.001000
152,69.290,0.001000
153,69.090,0.001000
154,69.300,0.001000
155,69.390,0.001000
156,69.180,0.001000
157,69.160,0.001000
158,68.870,0.001000
159,69.210,0.001000
160,69.340,0.001000
161,69.540,0.000100
162,69.480,0.000100
163,69.600,0.000100
164,69.550,0.000100
165,69.550,0.000100
166,69.590,0.000100
167,69.520,0.000100
168,69.550,0.000100
169,69.690,0.000100
170,69.640,0.000100
171,69.550,0.000100
172,69.650,0.000100
173,69.690,0.000100
174,69.640,0.000100
175,69.640,0.000100
176,69.580,0.000100
177,69.620,0.000100
178,69.480,0.000100
179,69.540,0.000100
180,69.540,0.000100
181,69.530,0.000100
182,69.480,0.000100
183,69.640,0.000100
184,69.480,0.000100
185,69.610,0.000100
186,69.580,0.000100
187,69.540,0.000100
188,69.580,0.000100
189,69.520,0.000100
190,69.410,0.000100
191,69.690,0.000100
192,69.600,0.000100
193,69.580,0.000100
194,69.540,0.000100
195,69.660,0.000100
196,69.720,0.000100
197,69.720,0.000100
198,69.440,0.000100
199,69.550,0.000100
200,69.770,0.000100
The epoch = 127,max accuracy= 69.950
Total running time = 13:09:40
