Namespace(augment=True, bs=256, classes=200, depth_id=2, epoch=200, expansion=-1.0, gpu_id=1, kernel=3, light_id=0, lr=0.1, model_index=2, seed=1234, stride=1, width_id=0)
Epoch,Accuracy,learn_lr
001,4.590,0.100000
002,10.910,0.100000
003,14.460,0.100000
004,19.480,0.100000
005,22.380,0.100000
006,25.100,0.100000
007,26.820,0.100000
008,25.560,0.100000
009,27.910,0.100000
010,30.710,0.100000
011,30.570,0.100000
012,32.970,0.100000
013,35.470,0.100000
014,32.210,0.100000
015,35.670,0.100000
016,29.630,0.100000
017,32.800,0.100000
018,33.820,0.100000
019,37.460,0.100000
020,35.360,0.100000
021,39.930,0.100000
022,33.190,0.100000
023,36.120,0.100000
024,36.080,0.100000
025,38.680,0.100000
026,38.240,0.100000
027,38.460,0.100000
028,37.880,0.100000
029,38.210,0.100000
030,40.540,0.100000
031,40.450,0.100000
032,41.170,0.100000
033,41.540,0.100000
034,39.420,0.100000
035,37.910,0.100000
036,38.000,0.100000
037,40.930,0.100000
038,35.490,0.100000
039,41.280,0.100000
040,39.580,0.100000
041,42.320,0.100000
042,35.410,0.100000
043,42.830,0.100000
044,42.170,0.100000
045,35.660,0.100000
046,40.570,0.100000
047,42.860,0.100000
048,40.900,0.100000
049,42.220,0.100000
050,40.890,0.100000
051,40.920,0.100000
052,44.860,0.100000
053,40.140,0.100000
054,41.110,0.100000
055,40.880,0.100000
056,42.770,0.100000
057,39.060,0.100000
058,42.300,0.100000
059,43.400,0.100000
060,43.460,0.100000
061,58.810,0.010000
062,59.480,0.010000
063,60.600,0.010000
064,60.920,0.010000
065,61.820,0.010000
066,61.850,0.010000
067,62.060,0.010000
068,62.030,0.010000
069,62.010,0.010000
070,62.520,0.010000
071,62.360,0.010000
072,62.630,0.010000
073,62.700,0.010000
074,62.830,0.010000
075,62.520,0.010000
076,62.380,0.010000
077,62.690,0.010000
078,62.320,0.010000
079,62.290,0.010000
080,62.450,0.010000
081,62.240,0.010000
082,61.930,0.010000
083,61.980,0.010000
084,62.210,0.010000
085,61.790,0.010000
086,62.170,0.010000
087,61.180,0.010000
088,61.710,0.010000
089,61.990,0.010000
090,62.120,0.010000
091,61.720,0.010000
092,62.150,0.010000
093,62.190,0.010000
094,62.120,0.010000
095,61.700,0.010000
096,61.270,0.010000
097,61.820,0.010000
098,61.960,0.010000
099,60.980,0.010000
100,61.430,0.010000
101,61.140,0.010000
102,61.890,0.010000
103,62.070,0.010000
104,61.860,0.010000
105,62.070,0.010000
106,62.190,0.010000
107,61.350,0.010000
108,61.390,0.010000
109,61.220,0.010000
110,61.930,0.010000
111,66.800,0.001000
112,67.190,0.001000
113,67.640,0.001000
114,67.800,0.001000
115,67.530,0.001000
116,67.580,0.001000
117,67.900,0.001000
118,67.770,0.001000
119,68.090,0.001000
120,68.070,0.001000
121,67.850,0.001000
122,67.760,0.001000
123,68.150,0.001000
124,68.040,0.001000
125,68.070,0.001000
126,68.140,0.001000
127,68.080,0.001000
128,67.950,0.001000
129,68.060,0.001000
130,67.980,0.001000
131,67.980,0.001000
132,67.870,0.001000
133,67.950,0.001000
134,67.850,0.001000
135,68.030,0.001000
136,67.790,0.001000
137,68.070,0.001000
138,68.170,0.001000
139,67.960,0.001000
140,68.100,0.001000
141,68.090,0.001000
142,68.370,0.001000
143,68.130,0.001000
144,68.100,0.001000
145,68.100,0.001000
146,67.560,0.001000
147,67.990,0.001000
148,67.590,0.001000
149,67.860,0.001000
150,67.890,0.001000
151,68.080,0.001000
152,67.840,0.001000
153,68.280,0.001000
154,67.620,0.001000
155,67.800,0.001000
156,67.700,0.001000
157,67.610,0.001000
158,67.770,0.001000
159,67.640,0.001000
160,67.600,0.001000
161,67.990,0.000100
162,68.210,0.000100
163,68.240,0.000100
164,68.200,0.000100
165,68.290,0.000100
166,68.200,0.000100
167,68.350,0.000100
168,68.360,0.000100
169,68.210,0.000100
170,68.270,0.000100
171,68.460,0.000100
172,68.250,0.000100
173,68.220,0.000100
174,68.370,0.000100
175,68.060,0.000100
176,68.120,0.000100
177,68.290,0.000100
178,68.080,0.000100
179,68.210,0.000100
180,68.280,0.000100
181,68.390,0.000100
182,68.320,0.000100
183,68.230,0.000100
184,68.270,0.000100
185,68.270,0.000100
186,68.190,0.000100
187,68.190,0.000100
188,68.160,0.000100
189,68.140,0.000100
190,68.350,0.000100
191,68.160,0.000100
192,68.180,0.000100
193,68.290,0.000100
194,68.320,0.000100
195,68.230,0.000100
196,68.260,0.000100
197,68.200,0.000100
198,68.270,0.000100
199,68.120,0.000100
200,68.380,0.000100
The epoch = 171,max accuracy= 68.460
Total running time = 11:01:02
